,Timestamp_rome,Open,High,Low,Close,Volume,Trades,fast_period,slow_period,macd,signal,hist,atr,Trade_Direction,stop_loss,recent_high_fast,recent_low_fast,recent_high_med,recent_low_med,recent_high_slow,recent_low_slow,from_high_fast,from_low_fast,from_high_med,from_low_med,from_high_slow,from_low_slow,sar,Rsi_9,Rsi_14,volatility_15min,high_volatility_15min,volatility_1h,high_volatility,trend_strenght_4h,strong_trend,price_change_4h,range_bound,ema_50,ema_200,ema_50_slope,ema_200_slope,ratio_ema_50,ratio_ema_200,above_ema_50,above_ema_200,distance_from_ema_50,distance_from_ema_200
2079,2022-12-16 18:00:00+01:00,16810.64,16837.97,16793.23,16802.7,1734.91907,0.0,16812.62539666041,16845.980274831603,-33.35487817119429,-33.90217750157454,0.5472993303802554,48.38192274204574,1,16681.745193144885,16897.68,16732.36,16984.95,16732.36,17445.79,16732.36,-0.005620889968326987,0.004203830182950889,-0.010730087518656221,0.004203830182950889,-0.03686218852800591,0.004203830182950889,16872.594351384534,27.601986156187046,30.84804248223906,0.0012293099503447734,1,0.002196804406817288,1,0.012738329563148132,1,0.020987103263166003,0,16948.162109500972,17153.321334353765,-2.133984551134144,-2.497767859503344,0.9914172340008817,0.9795595658986719,0,0,0.008657067584434143,0.020866963901858857
2155,2022-12-17 00:20:00+01:00,16590.29,16627.57,16550.75,16619.0,2765.51588,0.0,16615.344958936883,16680.520425419385,-65.17546648250209,-65.94563141309584,0.7701649305937508,52.48641208090688,1,16487.783969797732,16777.68,16550.75,16871.98,16550.75,17020.0,16550.75,-0.009457803462695693,0.004123680195761522,-0.01499409079432287,0.004123680195761522,-0.023560517038777908,0.004123680195761522,16772.709071298632,28.24007820364926,29.69245247911382,0.002173457873654267,1,0.002617293038321527,1,0.011389925445273175,1,0.02441783500812319,0,16793.893967862263,16970.821438549057,-0.5829273115274858,-1.8432221791389896,0.9895858597060961,0.9792690389311446,0,0,0.010523735956571563,0.021169832032556554
3014,2022-12-19 23:55:00+01:00,16367.57,16420.27,16366.05,16416.82,779.34722,1.0,16393.14383075431,16460.60171601987,-67.45788526556134,-72.74105297921271,5.283167713651366,42.553942527675254,1,16310.435143680812,16591.97,16256.3,16649.0,16256.3,16750.0,16256.3,-0.010556311275876308,0.009874325646057247,-0.01394558231725631,0.009874325646057247,-0.019891343283582108,0.009874325646057247,16424.709841919997,33.662122044335746,32.952169595001365,0.0024026437920882174,1,0.003586360348239484,1,0.007773743097796104,1,0.02392058876201364,0,16553.920021203998,16642.118894028514,-0.8366632388869396,-0.9037733768254769,0.9917179724785196,0.9864621268804086,0,0,0.008351192326162925,0.013723662318799502
3063,2022-12-20 04:00:00+01:00,16721.93,16829.0,16712.52,16746.85,3608.84074,0.0,16741.195978635475,16685.230200136964,55.96577849851019,56.40771251150617,-0.44193401299597923,50.375076716081516,-1,16872.787691790203,16856.5,16578.54,16856.5,16468.55,16856.5,16256.3,-0.006504909085516059,0.010152281202084,-0.006504909085516059,0.016898876950308273,-0.006504909085516059,0.030175993307210085,16705.146399999998,75.65717064395933,74.54618527470393,0.0014484252435531296,1,0.00278934946961605,1,0.02067266142765023,1,0.02886274135135865,0,16562.21357011401,16595.90417620631,0.016393431965071186,-1.0462864658880062,1.0111480527107293,1.0090953660729194,1,1,0.01102514382621138,0.009013386027443296
3087,2022-12-20 06:00:00+01:00,16792.03,16814.03,16787.2,16788.91,823.05293,0.0,16802.08132104853,16799.0194375629,3.061883485628641,4.2309648359323715,-1.1690813503037303,36.30352445522822,-1,16879.66881113807,16880.58,16747.68,16880.58,16673.69,16880.58,16256.3,-0.005430500610761117,0.002461833519627767,-0.005430500610761117,0.006910288004634917,-0.005430500610761117,0.03276329792142127,16757.528991379084,66.35505132233787,66.33579731116004,0.0002717446530867812,0,0.0008056176444150639,0,0.019587802290365275,1,0.0256264403108958,0,16674.30253297377,16625.85185103243,4.352207165151827,0.6818603736925526,1.006873299006036,1.0098075064320657,1,1,0.006826379260251646,0.009712253443944335
3214,2022-12-20 16:35:00+01:00,17001.64,17009.79,16980.6,16986.64,1308.04152,1.0,16989.248714302234,16935.261004670563,53.98770963167044,58.23329399162962,-4.245584359959182,48.40687291710374,-1,17107.657182292758,17061.27,16911.38,17061.27,16710.12,17061.27,16710.12,-0.004374234743369105,0.004450257755428498,-0.004374234743369105,0.016548055908635034,-0.004374234743369105,0.016548055908635034,16812.661554719798,75.37549389786878,72.50839300025149,0.0010637170621444873,1,0.0027290115366744444,1,0.010658938366168824,1,0.020672128213702148,0,16851.625723657038,16767.778472441125,0.5669482372258748,0.818576599584307,1.0080119436876303,1.0130525059070041,1,1,0.007948262654825277,0.012884333073455052
3500,2022-12-21 16:25:00+01:00,16816.06,16829.91,16806.05,16827.62,698.28106,0.0,16822.9368194978,16830.02279588308,-7.085976385278627,-7.8421216054568506,0.7561452201782233,31.529977489752444,1,16748.79505627562,16847.46,16723.0,16914.72,16723.0,16914.72,16723.0,-0.0011776255886644126,0.0062560545356693765,-0.005149361029919631,0.0062560545356693765,-0.005149361029919631,0.0062560545356693765,16873.070323440523,47.05079350877628,46.834738256462906,0.0006439309579914316,0,0.0016299090960053574,1,0.0019578153366749396,0,0.011393173841577191,0,16844.192749130016,16843.584982744946,-0.2378667643951196,0.0327357227243009,0.9990161149675236,0.9990521624249646,0,0,0.0009848540156015377,0.0009487368234454195
3558,2022-12-21 21:15:00+01:00,16757.89,16765.0,16751.07,16761.22,588.76941,1.0,16753.81781222779,16762.2742846426,-8.456472414811287,-9.680897988785082,1.2244255739737948,18.244900828010802,1,16715.607747929975,16788.95,16728.09,16808.72,16728.09,16914.72,16723.0,-0.001651681612012637,0.0019805010613884204,-0.0028259141683602317,0.0019805010613884204,-0.009074935913807617,0.0022854750941817357,16781.09436591164,41.70847188878991,40.64274350629085,0.0003217695989667402,0,0.0007250641815681032,0,0.0038535462253195263,1,0.006578876716611347,0,16796.008559891034,16825.06833735673,-0.9194368179131241,-0.36733496547964584,0.9979287602904593,0.9962051662390597,0,0,0.0020755386476063492,0.0038092893808880698
3616,2022-12-22 02:05:00+01:00,16849.13,16849.13,16838.37,16842.69,306.59637,1.0,16849.928545092618,16840.68207525123,9.246469841389626,10.243464051237858,-0.9969942098482321,15.774207973054718,-1,16882.125519932637,16860.77,16815.48,16860.77,16776.01,16860.77,16728.09,-0.001072311644130235,0.0016181518457991759,-0.001072311644130235,0.003974723429468646,-0.001072311644130235,0.006850752237703082,16805.618881977396,61.13985007726357,61.78415032371654,0.00034749636915582926,0,0.0005894300441152367,0,0.003537440744739273,0,0.006598114671706303,0,16807.131630413984,16812.761889657126,0.2564420401329324,-0.19956739105233767,1.0021156715118282,1.00178008292387,1,1,0.0021112048957746678,0.0017769198591717221
3771,2022-12-22 15:00:00+01:00,16780.48,16792.13,16774.32,16784.65,818.17732,0.0,16779.202460012537,16788.463038557544,-9.260578545006865,-10.53532941875716,1.2747508737502944,16.957232017660633,1,16742.25691995585,16810.29,16761.28,16837.5,16761.28,16868.52,16761.28,-0.0015252562567331924,0.0013942849233472992,-0.003138827023014019,0.0013942849233472992,-0.0049719833156672295,0.0013942849233472992,16794.950912,33.71825194147651,33.91552490639347,0.0001805966332421471,0,0.00046542713569168795,0,0.004388256934282242,1,0.005933397479244437,0,16813.52956006082,16821.819869271778,-0.2964082664585915,-0.03613686269551766,0.998282361834994,0.9977903776428094,0,0,0.0017205935221060499,0.002214515600371554
3782,2022-12-22 15:55:00+01:00,16665.86,16679.12,16658.0,16675.03,862.93287,0.0,16670.667031339526,16702.01235948851,-31.345328148985573,-32.30047258173198,0.9551444327464083,28.425730936894645,1,16603.965672657763,16774.34,16629.26,16816.67,16629.26,16868.52,16629.26,-0.005920352156925477,0.002752377435917199,-0.008422594960833472,0.002752377435917199,-0.011470478737909526,0.002752377435917199,16705.277106159996,27.81606520487323,27.198743323274293,0.0012545948320302127,1,0.0017740387272672743,1,0.008799820722377172,1,0.013002675257555961,0,16776.756008635133,16810.579275294986,-0.844345793810612,-0.21825003496561587,0.9939364911438913,0.9919366683874963,0,0,0.006100499287565561,0.0081288774469963
3820,2022-12-22 19:05:00+01:00,16576.34,16594.98,16573.3,16593.2,736.31528,1.0,16584.47194462091,16590.87001151712,-6.398066896210366,-8.037441956188028,1.6393750599776613,25.752449546583488,1,16528.81887613354,16619.98,16559.85,16669.5,16559.85,16860.87,16559.85,-0.0016113136116889934,0.0020139071308014375,-0.004577221872281668,0.0020139071308014375,-0.015875218775780745,0.0020139071308014375,16609.43,36.24810281172894,35.056204076668806,0.0009930741332730187,1,0.0006283741806742339,0,0.0099475415157112,1,0.013224091796639604,0,16664.14840486397,16757.010508060295,-3.059429143659722,-1.3436436363920874,0.9957424524109939,0.990224359650458,0,0,0.00427575180579803,0.009872146907184541
3851,2022-12-22 21:40:00+01:00,16754.91,16774.43,16741.09,16760.01,1090.32245,0.0,16766.043286816832,16723.69223900232,42.35104781451082,44.445570547827884,-2.0945227333170635,34.62377551530206,-1,16846.569438788254,16852.79,16658.87,16852.79,16607.72,16852.79,16559.85,-0.005505319890653267,0.00607124012613097,-0.005505319890653267,0.009169831861326975,-0.005505319890653267,0.012087066006032656,16736.1308,66.47544390678043,66.30283289740885,0.0006860243028562945,0,0.002723511416763218,1,0.005762728951906881,1,0.017478509857691157,0,16671.122419095987,16731.115982393418,-1.2715258960460558,-1.216038229336229,1.0053318294155285,1.0017269629615255,1,1,0.005303551782129663,0.0017239857020718214
3878,2022-12-22 23:55:00+01:00,16788.72,16805.89,16788.11,16798.41,438.58615,0.0,16799.897770038904,16819.57268303541,-19.674912996506464,-20.96696511786207,1.2920521213556064,20.37520660818786,1,16747.47198347953,16818.97,16781.95,16847.49,16781.95,16852.79,16559.85,-0.0012224291975074162,0.0009808156978181395,-0.0029131935973846397,0.0009808156978181395,-0.0032267654198504235,0.014405927589923902,16844.894616,51.834509728611586,55.88698851745447,0.0003409223016155407,0,0.0006703426661690436,0,0.010977364601971296,1,0.014588880733355104,0,16755.997915859156,16747.13750157054,2.773160439138882,0.1894387035438565,1.002531158356179,1.0030615678903125,1,1,0.0025247677691426717,0.0030522233014587817
4057,2022-12-23 14:50:00+01:00,16886.4,16892.99,16830.44,16853.31,1902.72409,0.0,16869.24978959812,16867.839559320404,1.4102302777173463,1.4491003628759422,-0.03887008515859591,38.8380799771611,-1,16950.405199942903,16955.14,16731.13,16955.14,16731.13,16955.14,16731.13,-0.006005848374003288,0.007302555177086083,-0.006005848374003288,0.007302555177086083,-0.006005848374003288,0.007302555177086083,16740.000796000004,45.59276538679551,47.53632959745411,0.0011503119964367627,1,0.0015456047318361235,1,0.0007386791775010337,0,0.013291750997281743,0,16855.942183737585,16825.646448199455,0.3899298844137112,0.3965067608859645,0.9998438423845495,1.001644130101373,0,1,0.00015618200445986845,0.001641431374640707
5046,2022-12-27 01:15:00+01:00,16957.88,16959.5,16918.01,16925.24,1020.33842,1.0,16943.78890460727,16916.026841270035,27.762063337235304,30.86089707718659,-3.098833739951285,19.969747038350242,-1,16975.164367595877,16972.83,16874.12,16972.83,16817.82,16972.83,16798.38,-0.0028038930455321913,0.003029491315695433,-0.0028038930455321913,0.006387272547809519,-0.0028038930455321913,0.007551918696922,16972.83,62.30295610345807,65.07323344655461,0.001269199992468507,1,0.0011053843262325744,1,0.004767606632975152,1,0.009158511193932968,0,16866.50875917484,16847.192404359626,0.3432278521799955,0.08639567197705804,1.0034821219769747,1.004632676695743,1,1,0.003470038878335554,0.004611313968982136
5182,2022-12-27 12:35:00+01:00,16825.66,16832.46,16823.07,16831.43,357.01086,0.0,16829.533408018364,16838.730078026045,-9.19667000768095,-9.448402196887457,0.251732189206507,12.394615411994574,1,16800.443461470015,16862.61,16806.57,16882.03,16806.57,16897.0,16806.57,-0.0018490613256192422,0.0014791834383815724,-0.0029972698780892197,0.0014791834383815724,-0.0038805705154761026,0.0014791834383815724,16853.705308649623,37.36581172640071,38.05533819382686,0.0002981387003463103,0,0.0007216214481854701,1,0.0025706956107950374,0,0.004483279198499422,0,16856.79847700586,16861.442828367013,-0.33822562613882223,-0.03871026444292011,0.9984950596021857,0.9982200320178698,0,0,0.001507208657010175,0.0017831419176512538
5205,2022-12-27 14:30:00+01:00,16833.35,16833.98,16822.1,16823.25,462.96813,1.0,16826.96647464238,16822.981927199722,3.984547442658368,4.200159870444794,-0.21561242778642598,12.30520834908908,-1,16854.013020872724,16838.21,16801.91,16840.06,16798.0,16891.99,16798.0,-0.0008884554830946476,0.001270093697680808,-0.0009982149707305858,0.001503155137516371,-0.004069384365015702,0.001503155137516371,16801.121576286398,43.63943991746723,43.84258578161469,0.00040122251962976913,0,0.00043969605576927337,0,0.0023010250829524903,0,0.004994873166599726,0,16839.531272463253,16854.662594298014,-0.6576901577410291,-0.20264140779854728,0.9990331516833918,0.9981362667972576,0,0,0.0009677840169558865,0.0018672131899611297
5223,2022-12-27 16:00:00+01:00,16771.85,16778.4,16745.35,16772.79,1468.71887,0.0,16771.56410216418,16783.616591235896,-12.052489071716991,-12.96727504007096,0.9147859683539696,18.628433525857297,1,16726.218916185357,16819.97,16733.21,16835.39,16733.21,16891.99,16733.21,-0.0028049990576677775,0.0023653560793178204,-0.00371835757888582,0.0023653560793178204,-0.007056599015272962,0.0023653560793178204,16817.568133144614,30.847064608706148,32.27120645618997,0.0002926918191561786,0,0.0006748333195272778,0,0.0049577726152028045,1,0.007714876296668679,0,16818.201802639815,16845.820345043085,-0.8310567331350722,-0.33312574985980414,0.9972998419704605,0.9956647795389452,0,0,0.0027074686226807635,0.004354096428983121
5260,2022-12-27 19:05:00+01:00,16678.16,16679.68,16646.0,16665.14,1316.46311,0.0,16673.255758783103,16700.94513035226,-27.6893715691549,-28.33400185481581,0.6446302856609094,26.135046387809314,1,16599.802384030478,16753.96,16620.04,16794.85,16620.04,16882.03,16620.04,-0.005301433213401471,0.0027135915437025747,-0.007723200862169007,0.0027135915437025747,-0.012847388613810035,0.0027135915437025747,16708.259702705764,20.525920607359364,23.220381136081283,0.00038420795554916574,0,0.0014900101635129718,1,0.009290535519593357,1,0.013168206207688668,0,16766.73933259887,16820.681803089978,-1.110431926398489,-0.5737132845538575,0.9939404239200322,0.9907529430191465,0,0,0.006096518397017434,0.009333363121460618
5283,2022-12-27 21:00:00+01:00,16690.75,16691.63,16671.84,16675.35,744.90016,0.0,16674.447443626006,16649.3900501099,25.05739351610464,26.45677906052875,-1.39938554442411,20.198537677456216,-1,16725.84634419364,16691.63,16641.99,16691.63,16592.37,16840.06,16592.37,-0.0009753391370406888,0.0020045679633263172,-0.0009753391370406888,0.0050010938762816625,-0.00978084401124478,0.0050010938762816625,16628.29408453859,55.25047654754498,49.884367122785164,0.0007922789271393602,1,0.0006807873242675559,0,0.007498806642803557,1,0.012686390390606452,0,16701.707776384545,16787.03272583702,-2.6919804149884135,-1.205238065437967,0.9984218514215765,0.9933470835697408,0,0,0.001580643068034315,0.006697474166180697
5363,2022-12-28 03:40:00+01:00,16690.21,16702.43,16682.81,16695.09,539.28725,0.0,16691.380579883487,16694.10758330179,-2.727003418302047,-3.2727333637134883,0.5457299454114413,15.899867672575189,1,16655.340330818563,16702.43,16677.42,16755.2,16649.99,16755.2,16592.37,-0.0004394570131412103,0.0010595164000188214,-0.0035875429717341827,0.0027087103355616753,-0.0035875429717341827,0.006190797336366123,16747.72695957511,50.28917629993346,49.61157657442145,0.00029923779457693614,0,0.00045083768498082694,0,0.00015211739630116572,0,0.006301852820200378,0,16696.37379314424,16735.67324129341,0.1705146120829313,-0.4608663377544316,0.9999231094631598,0.9975750457894174,0,0,7.689644944956374e-05,0.0024308489078771387
5373,2022-12-28 04:30:00+01:00,16631.35,16658.6,16628.12,16653.1,830.06689,0.0,16633.27358305371,16650.628204506414,-17.354621452705032,-21.03710316083366,3.682481708128627,25.758005764178016,1,16588.704985589553,16694.68,16559.79,16713.41,16559.79,16755.2,16559.79,-0.0024906137763647906,0.005634733290699801,-0.003608479657951388,0.005634733290699801,-0.006093630634071941,0.005634733290699801,16684.571148255563,46.911304846563276,44.95775720337699,0.0009493319024358806,1,0.0014878773634200233,1,0.003744386262248267,1,0.011734151599401905,0,16681.074826320357,16727.697059956114,-0.11820045545561975,-0.4812437635584324,0.9983229602042059,0.9955405062819621,0,0,0.0016798569828054995,0.004479469885853992
5403,2022-12-28 07:00:00+01:00,16603.96,16621.56,16592.18,16620.77,953.9983,1.0,16610.468908356193,16622.270977426608,-11.80206907041429,-13.313109353572855,1.5110402831585645,21.63852018108302,1,16566.673699547293,16649.97,16585.71,16678.85,16585.71,16755.2,16559.79,-0.0017537569136761642,0.002113867901946996,-0.0034822544719808686,0.002113867901946996,-0.00802318086325441,0.0036824138470354733,16642.114329038846,42.801461188168076,42.227043671004026,0.0007164540396154548,1,0.0007888319660445579,1,0.005136299589742599,1,0.009242652416223735,0,16654.145977480854,16706.61159323987,-0.9002460901848838,-0.6800692294160859,0.9979959358152629,0.9948618190612268,0,0,0.0020080885230258994,0.005164718195358647
5512,2022-12-28 16:05:00+01:00,16767.38,16773.0,16746.94,16754.94,892.82695,1.0,16749.955378213377,16719.438308943994,30.517069269382773,30.53465557734421,-0.017586307961437342,26.180469872793832,-1,16820.391174681983,16785.19,16693.74,16785.19,16627.94,16785.19,16602.2,-0.001802183949064622,0.00366604487670211,-0.001802183949064622,0.007637747069089738,-0.001802183949064622,0.009199985544084396,16665.379246347715,68.28869764271029,67.37441833861256,0.0012718997251898229,1,0.001389149185371628,1,0.005162914364972293,1,0.009385291740823901,0,16679.0539471262,16677.84354778723,0.2224263885133979,-0.10773444529278081,1.0045497816071802,1.0046226870993162,1,1,0.004529174850748527,0.004601416192046572
5524,2022-12-28 17:05:00+01:00,16602.26,16603.49,16571.49,16584.37,883.07733,0.0,16595.46985649912,16638.60639504924,-43.13653855011944,-44.990440234106586,1.8539016839871465,31.857671923524133,1,16504.72582019119,16666.89,16563.63,16785.19,16563.63,16785.19,16563.63,-0.0049511336548090515,0.0012521409860035489,-0.011964118368633285,0.0012521409860035489,-0.011964118368633285,0.0012521409860035489,16726.42675152994,30.63307790811958,34.34259189041416,0.0015287430750229813,1,0.0015605154099624494,1,0.005430310910037317,1,0.013359566869287026,0,16664.003395109397,16674.134280532056,0.3962680423507599,-0.014200714055229637,0.9952212326641287,0.9946165552572728,0,0,0.004801713608017574,0.005412583084678975
5593,2022-12-28 22:50:00+01:00,16512.49,16529.74,16510.51,16526.39,536.54061,0.0,16513.138028927602,16535.760231992044,-22.622203064442147,-24.014428779623913,1.392225715181766,27.666150974808517,1,16457.22462256298,16590.88,16465.33,16615.67,16465.33,16785.19,16465.33,-0.0038870753088444733,0.003708398191836888,-0.005373241042943128,0.003708398191836888,-0.015418353917947863,0.003708398191836888,16565.427775265824,36.87482740020064,35.165811843411205,0.001234002715291244,1,0.0010505020709065903,1,0.006816780469981021,1,0.012263416269372699,0,16590.929012326276,16638.09020163622,-0.8690996494304661,-0.48415033023806753,0.9961099820101498,0.993286476976472,0,0,0.0039052093243761563,0.0067588990478997715
5999,2022-12-30 08:40:00+01:00,16498.22,16501.7,16484.62,16487.18,568.31407,0.0,16487.184855251806,16503.20867964371,-16.023824391904782,-16.450603424219537,0.4267790323147551,22.150987591991463,1,16431.80253102002,16546.04,16429.0,16574.66,16429.0,16654.51,16429.0,-0.003557346652129487,0.0035412989226368185,-0.005277936319659019,0.0035412989226368185,-0.01004712837543693,0.0035412989226368185,16545.638127048704,32.67803568588816,32.64959648176377,0.0011171505356637767,1,0.0010654979264451104,1,0.006901677894391778,1,0.01130272126585617,0,16558.866995802226,16593.48450310121,-0.9749819791338166,-0.32527239763390403,0.9956707789355155,0.9935935997601143,0,0,0.0043480447112377784,0.006447706830471188
6089,2022-12-30 16:10:00+01:00,16422.79,16454.71,16422.11,16450.11,1214.24342,1.0,16425.196988605232,16436.76396973469,-11.566981129457417,-15.014258357609531,3.447277228152114,27.702373291846165,1,16380.854066770386,16489.7,16333.0,16500.44,16333.0,16549.99,16333.0,-0.002400892678459896,0.007170146329516965,-0.003050221691057821,0.007170146329516965,-0.00603504896377587,0.007170146329516965,16484.35249821619,50.392841650884876,47.21911243732737,0.0008538408102327211,1,0.0017919717927656032,1,0.0024547332751586604,0,0.011264362365965896,0,16474.179541642712,16529.51075196565,-0.7240469159498364,-0.6475331999624191,0.9985389535435213,0.9951964245550217,0,0,0.0014631842366228283,0.004826761156347765
6163,2022-12-30 22:20:00+01:00,16592.65,16599.11,16586.81,16595.95,373.40323,1.0,16597.47583343844,16582.30017653876,15.17565689967887,15.55013857117045,-0.37448167149157996,19.634788700971846,-1,16645.03697175243,16677.35,16543.22,16677.35,16523.81,16677.35,16333.0,-0.004880871361457175,0.00318740849725746,-0.004880871361457175,0.004365821199832206,-0.004880871361457175,0.016099308149145945,16559.550496979333,65.26270095395832,63.86830196548675,0.0005626146939077771,0,0.0008580378768594158,1,0.004125178411848784,1,0.009657175395201648,0,16551.942899903905,16538.95290789382,0.7284290629262111,0.15226398895671245,1.0026587271574234,1.003446233411728,1,1,0.0026516770715804823,0.003434397675708801
6474,2023-01-01 00:15:00+01:00,16502.67,16526.51,16500.73,16523.86,618.0961,1.0,16508.033682733636,16516.310599502456,-8.276916768820229,-10.449408239525729,2.1724914707055003,18.836733912555268,1,16476.76816521861,16538.84,16470.0,16568.34,16470.0,16625.79,16470.0,-0.000905746715005379,0.0032701882210079284,-0.0026846382920678574,0.0032701882210079284,-0.006130836489574347,0.0032701882210079284,16543.800642400405,47.47371228996177,44.0756131735744,0.0009754849479672421,1,0.0007344566861928843,1,0.003091384064047742,0,0.0072658567671234995,0,16550.035319176426,16567.127709122822,-0.6319602392443947,-0.1556830842436004,0.9984184130926841,0.9973883397362238,0,0,0.001584092286936923,0.002618498893286529
6719,2023-01-01 20:40:00+01:00,16618.87,16623.17,16613.34,16614.28,280.4574,1.0,16616.684620203087,16613.01324838498,3.671371818105399,3.6797872158529086,-0.008415397747509434,10.660503477683175,-1,16640.931258694207,16623.65,16599.19,16623.65,16578.85,16623.65,16533.68,-0.0005636547930209442,0.0009090805033257736,-0.0005636547930209442,0.002137060170035937,-0.0005636547930209442,0.004874897784401207,16606.566830341173,63.58854459009259,64.00050386342558,0.00026664512223940537,0,0.00034705192114730207,0,0.003955569037550566,1,0.004732675746406166,0,16586.16712612391,16560.37350754627,0.7855654740169841,0.3239515839637399,1.001694959037993,1.0032551495550004,1,1,0.0016920910130375196,0.0032445879360243485
6787,2023-01-02 02:20:00+01:00,16560.02,16564.86,16549.65,16564.86,465.44759,1.0,16565.380317297477,16578.039340611904,-12.659023314427031,-12.979991566621518,0.3209682521944863,12.510134989536398,1,16533.58466252616,16593.5,16548.7,16629.05,16548.7,16629.05,16548.7,-0.0017259770392020622,0.0009765117501676781,-0.003860112273400988,0.0009765117501676781,-0.003860112273400988,0.0009765117501676781,16584.236406534525,33.11521288639853,34.87603079096011,0.00048430812020283334,0,0.0005481590668922497,0,0.002097630797702088,0,0.0048506295857615785,0,16594.872100506964,16580.037231895945,0.08455960422231942,0.271742044910234,0.9981914834700024,0.9990846080932347,0,0,0.0018117931879269235,0.0009162306168566903
